state,declarationDate,incidentType,incidentEndDate,fyDeclared,region
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
OH,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
WI,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,5
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CA,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,9
CT,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,1
CT,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,1
CT,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,1
CT,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,1
CT,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,1
CT,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,1
CT,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,1
CT,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,1
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
NE,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,7
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
ID,2005-09-13T00:00:00.000Z,Hurricane,2005-10-01T00:00:00.000Z,2005,10
